,ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude,geometry
14414,SF,South Africa,11982,103544,Gujarati,Gujarati,31000,1,Y,guj,Gujarati,5,5,Hinduism,3,0.4,21,A012,South Asian Peoples,182,C0086,Gujarati,26,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-27.51183,25.6441,
14415,SF,South Africa,12106,103789,Hindi,Hindi,448000,1,Y,hin,Hindi,5,5,Hinduism,4,0.6,21,A012,South Asian Peoples,187,C0091,Hindi,14,7,"Africa, East and Southern",AFR,Africa,N,N,9,N,-27.80271,29.69512,
14416,SF,South Africa,12225,104017,"Indian, English-Speaking","Indian, English-Speaking",443000,2,N,eng,English,5,5,Hinduism,10,1,21,A012,South Asian Peoples,261,C0172,"South Asian, other",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-30.69374311,30.3732133,
14417,SF,South Africa,12273,104096,Italian,Italian,19000,3,N,ita,Italian,5,1,Christianity,82,1.1,12,A003,Eurasian Peoples,193,C0098,Italian,60,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-26.194409,28.03583,
14418,SF,South Africa,12347,117322,"Jew, English Speaking","Jew, English Speaking",72000,1,Y,eng,English,5,4,Ethnic Religions,0.5,0.1,15,A006,Jews,197,C0102,Jews,13,7,"Africa, East and Southern",AFR,Africa,N,Y,1,N,-26.19213116,28.25785989,
14419,SF,South Africa,20935,113945,Korana,Korana,11000,4,N,xxx,Language unknown,0,1,Christianity,70,10,22,A013,Sub-Saharan Peoples,346,C0270,"Bantu, Nguni",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-28.72668,24.737524,
14420,SF,South Africa,12795,105225,Korean,Korean,1300,5,N,kor,Korean,5,1,Christianity,31,16.8,11,A002,East Asian Peoples,205,C0111,Korean,48,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-26.203873,28.041056,
14421,SF,South Africa,12856,105420,Kung-Ekoka,Kung-Ekoka,4000,2,N,knw,Kung-Ekoka,3,4,Ethnic Religions,8,0.2,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,4,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-28.750106,24.745365,
14422,SF,South Africa,10676,101038,"Kxoe, Xun","Kxoe, Xun",1400,5,N,xuu,Khwedam,3,4,Ethnic Religions,20,15,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,5,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-29.196,20.285,
14423,SF,South Africa,15781,110546,Lembaa,Lembaa,1327000,5,N,ven,Venda,5,4,Ethnic Religions,40,17.716,22,A013,Sub-Saharan Peoples,350,C0274,"Bantu, Southeastern",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-22.69831,29.88434,
14424,SF,South Africa,18875,114791,Makhuwa,Makhuwa,17000,4,N,vmw,Makhuwa,5,4,Ethnic Religions,21,3,22,A013,Sub-Saharan Peoples,132,C0035,"Bantu, Makua-Yao",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-29.835444,30.978046,
14425,SF,South Africa,18995,114855,"Malay, Cape","Malay, Cape",310000,1,Y,afr,Afrikaans,5,6,Islam,0.5,0.2,17,A008,Malay Peoples,215,C0123,Malay,1,7,"Africa, East and Southern",AFR,Africa,N,Y,6,N,-30.62109,21.61887,
14426,SF,South Africa,12213,103998,Mauritian,Mauritian,40000,4,N,mfe,Morisyen,4,5,Hinduism,35,6,22,A013,Sub-Saharan Peoples,262,C0173,"Sub-Saharan African, other",10,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-25.744992,28.23794,
14427,SF,South Africa,13931,107050,"Nama, Khoekhoe","Nama, Khoekhoe",2100,5,N,naq,Khoekhoe,5,1,Christianity,70,14,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-29.66213269,17.88656639,
14428,SF,South Africa,15054,109499,"Ndebele, Southern","Ndebele, Southern",1195000,5,N,nbl,Ndebele,5,1,Christianity,80,12.18,22,A013,Sub-Saharan Peoples,346,C0270,"Bantu, Nguni",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-25.34097,29.02886,
14429,SF,South Africa,18373,113947,Nghuki,Nghuki,700,3,N,afr,Afrikaans,5,1,Christianity,90,2,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-29.70543,19.08408,
14430,SF,South Africa,14073,107523,"Nusan, Xoo","Nusan Nung, Ngamani",400,2,N,nmn,Xoo,2,4,Ethnic Religions,14,2,22,A013,Sub-Saharan Peoples,203,C0109,Khoisan,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-25.62476945,20.41119841,
14431,SF,South Africa,14091,107548,Nyanja,"Nyanja, Chewa",3100,5,N,nya,Chichewa,5,1,Christianity,65,13,22,A013,Sub-Saharan Peoples,342,C0266,"Bantu, Chewa-Sena",8,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-25.716003,28.24568,
14432,SF,South Africa,13990,107413,"Pedi, North Sotho","Pedi, North Sotho",5109000,5,N,nso,"Sotho, Northern",5,1,Christianity,82,12.18,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-24.79929,29.47179,
14433,SF,South Africa,14449,108129,Portuguese,Portuguese,1795000,4,N,por,Portuguese,5,1,Christianity,94,3.321,12,A003,Eurasian Peoples,271,C0182,"Portuguese, European",47,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-26.10014229,27.99802118,
14434,SF,South Africa,11141,102928,"Romani, Romanichal","Romani, Romanichal",9500,4,N,rme,Angloromani,3,1,Christianity,65,3,12,A003,Eurasian Peoples,354,C0279,Romani,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-26.01695312,28.21627507,
14435,SF,South Africa,14576,108410,Ronga,Ronga,1200,4,N,rng,Ronga,5,1,Christianity,80,3,22,A013,Sub-Saharan Peoples,339,C0263,"Bantu, Central-Southeast",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-27.04102,32.52769,
14436,SF,South Africa,11278,101942,Setswana,Setswana,388000,5,N,tsn,Setswana,5,1,Christianity,68,16,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56130158,25.30878745,
14437,SF,South Africa,14917,108959,Shona,Shona,22000,5,N,sna,Shona,5,1,Christianity,65,12,22,A013,Sub-Saharan Peoples,348,C0272,"Bantu, Shona",5,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-26.12262568,28.07916668,
14438,SF,South Africa,14983,109392,Somali,Somali,23000,1,Y,som,Somali,5,6,Islam,0.5,0.4,13,A004,Horn of Africa Peoples,287,C0198,Somali,23,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,-25.754106,28.202922,
14439,SF,South Africa,11706,102860,"Sotho, Khutswe","Sotho, Khutswe",584000,5,N,nso,"Sotho, Northern",5,1,Christianity,80,14,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-24.79929,29.47179,
14440,SF,South Africa,15005,109431,Sotho,"Sotho, Southern",4258000,5,N,sot,"Sotho, Southern",5,1,Christianity,82,21.038,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-30.53072,27.54273,
14441,SF,South Africa,15145,109644,Swahili,Swahili,2400,1,Y,swh,Swahili,5,6,Islam,0,0,22,A013,Sub-Saharan Peoples,351,C0275,"Bantu, Swahili",22,7,"Africa, East and Southern",AFR,Africa,N,N,1,Y,-30.42065,30.60355,
14442,SF,South Africa,15147,109648,Swazi,Swazi,1430000,5,N,ssw,Swati,5,1,Christianity,75,16.609,22,A013,Sub-Saharan Peoples,346,C0270,"Bantu, Nguni",5,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-25.77654,30.8344,
14443,SF,South Africa,18211,113732,Tamil (Hindu traditions),Tamil (Hindu traditions),31000,2,N,tam,Tamil,5,5,Hinduism,12,1.5,21,A012,South Asian Peoples,301,C0213,Tamil,17,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-25.86558,28.69234,
14444,SF,South Africa,15324,109930,Telugu,Telugu,4800,4,N,tel,Telugu,5,5,Hinduism,7,7,21,A012,South Asian Peoples,302,C0214,Telugu,11,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-25.715194,28.209628,
14445,SF,South Africa,15596,110220,Tsonga,"Tsonga, Shangaan",2500000,5,N,tso,Tsonga,5,1,Christianity,68,21.038,22,A013,Sub-Saharan Peoples,339,C0263,"Bantu, Central-Southeast",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-23.1454,30.83123,
14446,SF,South Africa,15600,110224,Tswa,Tswa,24000,5,N,tsc,Tswa,5,1,Christianity,75,11,22,A013,Sub-Saharan Peoples,339,C0263,"Bantu, Central-Southeast",3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,-24.41116,31.59834,
14447,SF,South Africa,15601,110225,Tswana,"Tswana, Detribalized",277000,5,N,tsn,Setswana,5,1,Christianity,85,15,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56479404,25.30292051,
14448,SF,South Africa,12160,103925,Tswana-Hurutshe,Tswana-Hurutshe,1460000,5,N,tsn,Setswana,5,1,Christianity,70,22.145,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56123436,25.30963144,
14449,SF,South Africa,12920,105534,Tswana-Kwena,Tswana-Kwena,55000,5,N,tsn,Setswana,5,1,Christianity,72,13,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56598036,25.30492774,
14450,SF,South Africa,13452,106173,"Tswana-Malete, Moletse",Tswana-Malete,55000,5,N,tsn,Setswana,5,1,Christianity,73,16,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56541709,25.3054938,
14451,SF,South Africa,13379,107298,Tswana-Ngwaketse,Tswana-Ngwaketse,166000,5,N,tsn,Setswana,5,1,Christianity,72,13,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56176205,25.30335248,
14452,SF,South Africa,13380,107299,Tswana-Ngwato,Tswana-Ngwato,56000,5,N,tsn,Setswana,5,1,Christianity,70,17,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56447832,25.30539607,
14453,SF,South Africa,14566,108393,Tswana-Rolong,Tswana-Rolong,554000,5,N,tsn,Setswana,5,1,Christianity,78,13,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56502965,25.30956999,
14454,SF,South Africa,19627,110099,Tswana-Tlhaping,Tswana-Tlhaping,388000,5,N,tsn,Setswana,5,1,Christianity,60,17,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.5633496,25.30850057,
14455,SF,South Africa,19628,115468,Tswana-Tlharu,Tswana-Tlharu,443000,5,N,tsn,Setswana,5,1,Christianity,65,13,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56937664,25.30122895,
14456,SF,South Africa,15513,110102,Tswana-Tlokwa,Tswana-Tlokwa,222000,5,N,tsn,Setswana,5,1,Christianity,55,14,22,A013,Sub-Saharan Peoples,349,C0273,"Bantu, Sotho-Tswana",2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-27.56657151,25.3085203,
14457,SF,South Africa,15727,110423,Urdu,Urdu,14000,1,Y,urd,Urdu,5,6,Islam,0,0,21,A012,South Asian Peoples,261,C0172,"South Asian, other",23,7,"Africa, East and Southern",AFR,Africa,N,N,1,Y,-29.93794,30.70614,
14458,SF,South Africa,15436,110893,Xhosa,Xhosa,8148000,5,N,xho,Xhosa,5,1,Christianity,81,26.575,22,A013,Sub-Saharan Peoples,346,C0270,"Bantu, Nguni",4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-32.97673793,27.87625165,
14459,SF,South Africa,15331,109937,Xhosa-Tembu,Xhosa-Tembu,873000,5,N,xho,Xhosa,5,1,Christianity,75,20,22,A013,Sub-Saharan Peoples,346,C0270,"Bantu, Nguni",1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-32.87699,27.39183,
14460,SF,South Africa,16112,111193,Zulu,Zulu,13013000,5,N,zul,Zulu,5,1,Christianity,81,28.789,22,A013,Sub-Saharan Peoples,346,C0270,"Bantu, Nguni",7,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,-28.01671,30.33179,
14461,OD,South Sudan,10149,100042,Acholi,"Acholi, Shuli",66000,5,N,ach,Acholi,5,1,Christianity,89,15,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,3.551605045,32.1925152,
14462,OD,South Sudan,16177,115239,Ageer,Ageer,30000,2,N,dip,"Dinka, Northeastern",5,4,Ethnic Religions,15,1.5,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,10.32946433,32.35307026,
14463,OD,South Sudan,10213,100169,"Aja, Ajagbe","Aja, Ajagbe",300,2,N,krs,Gbaya,3,6,Islam,6,2,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.58003,25.61221,
14464,OD,South Sudan,10354,100395,Anuak,Anuak,99000,4,N,anu,Anuak,5,4,Ethnic Religions,15,8,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,7.5675,33.6473,
14465,OD,South Sudan,13787,106754,"Arab, Mongallese","Arab, Mongallese",86000,1,Y,pga,"Arabic, Sudanese Creole",3,6,Islam,2,0.2,10,A001,Arab World,117,C0019,"Arab, Sudan",1,7,"Africa, East and Southern",AFR,Africa,N,Y,2,N,5.654,28.774,
14466,OD,South Sudan,15104,109571,"Arab, Sudanese","Arab, Sudanese",460000,1,Y,apd,"Arabic, Sudanese Spoken",4,6,Islam,2,0.4,10,A001,Arab World,117,C0019,"Arab, Sudan",18,7,"Africa, East and Southern",AFR,Africa,N,Y,9,N,4.851355,31.603481,
14467,OD,South Sudan,10500,100638,Avukaya,Avukaya,56000,4,N,avu,Avokaya,4,1,Christianity,65,8,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.82505,29.99855,
14468,OD,South Sudan,10526,100673,Azande,Azande,812000,5,N,zne,Zande,5,1,Christianity,85,25,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,4,7,"Africa, East and Southern",AFR,Africa,N,N,,N,4.570347021,28.39438231,
14469,OD,South Sudan,19522,115691,"Bai, Bari","Bai, Bari",8600,4,N,bdj,Bai,0,4,Ethnic Religions,14,3,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,7.613157699,26.46975786,
14470,OD,South Sudan,10938,101599,"Banda, Mid-Southern","Banda, Mid-Southern",3400,4,N,bjo,"Banda, Mid-Southern",1,4,Ethnic Religions,25,5,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,8.013423377,26.01040001,
14471,OD,South Sudan,15529,110124,"Banda, Togbo-Vara","Banda, Togbo-Vara",2800,2,N,tor,"Banda, Togbo-Vara",2,6,Islam,10,1.5,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,7.90318,26.06706,
14472,OD,South Sudan,10638,100954,"Banda, West Central","Banda, West Central",7500,4,N,bbp,"Banda, West Central",1,4,Ethnic Religions,18,3,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,7.77145,27.919424,
14473,OD,South Sudan,10641,100957,"Banda-Banda, Banda-Ndi",Banda-Banda,4900,4,N,bpd,Banda-Banda,2,4,Ethnic Religions,25,4,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,8.016206596,26.01238513,
14474,OD,South Sudan,10640,100956,Banda-Mbres,Banda-Mbres,9900,4,N,bqk,Banda-Mbres,1,4,Ethnic Religions,35,6,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,8.008913687,26.01049482,
14475,OD,South Sudan,10642,100958,Banda-Ndele,Banda-Ndele,2300,5,N,bfl,Banda-Ndele,1,1,Christianity,60,11,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,8.017641812,26.01358826,
14476,OD,South Sudan,10808,101283,Bari,Bari,578000,4,N,bfa,Bari,5,1,Christianity,95,7,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,4,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,3.753734047,31.47723213,
14477,OD,South Sudan,10773,101221,Belanda Bor,Belanda Bor,19000,4,N,bxb,Belanda Bor,1,4,Ethnic Religions,16,5,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.6503,27.82324,
14478,OD,South Sudan,10776,114984,"Beli, Jur Beli","Beli, Jur Beli",75000,4,N,blm,Beli,3,4,Ethnic Religions,40,8,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.587502697,29.63646891,
14479,OD,South Sudan,18935,115589,Biykol,Biykol,700,4,N,xom,Komo,3,4,Ethnic Religions,10,6,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.849399,31.592775,
14480,OD,South Sudan,10939,101600,Bongo,Bongo,16000,4,N,bot,Bongo,3,4,Ethnic Religions,45,7,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,7.278167054,28.55368698,
14481,OD,South Sudan,19363,106248,"Bug, Mangayat","Bug, Mangayat",900,4,N,krs,Gbaya,3,6,Islam,20,5,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.38023,25.90236,
14482,OD,South Sudan,18934,115262,Buldit,Buldit,6100,4,N,lgn,T'apo,2,4,Ethnic Religions,15,8,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.545774735,33.80277137,
14483,OD,South Sudan,19206,115066,"Chinese, general","Chinese, general",2100,5,N,cmn,"Chinese, Mandarin",5,4,Ethnic Religions,20,12,11,A002,East Asian Peoples,161,C0065,Chinese,60,7,"Africa, East and Southern",AFR,Africa,N,N,,N,4.846661,31.566457,
14484,OD,South Sudan,14549,108362,Daasanach,Daasanach,5600,1,Y,dsh,Daasanach,4,4,Ethnic Religions,3,1,13,A004,Horn of Africa Peoples,253,C0161,Omotic,3,7,"Africa, East and Southern",AFR,Africa,N,Y,1,N,4.626399882,35.81632419,
14485,OD,South Sudan,19007,114916,Deaf,Deaf,129000,3,N,xxx,Language unknown,0,1,Christianity,60.5,,26,A017,Deaf,328,C0252,Deaf,216,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.84894,31.598394,
14486,OD,South Sudan,11547,102586,Dhr Thuri,"Dhr Thuri, Wada",9000,4,N,thu,Thuri,0,4,Ethnic Religions,14,4,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.72567,26.48576,
14487,OD,South Sudan,11554,102599,Di'dinga,"Di'dinga, Xaroxa",76000,5,N,did,Didinga,4,4,Ethnic Religions,18,12,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.086169547,33.41268984,
14488,OD,South Sudan,11562,102617,"Dinka, Central","Dinka, Central",67000,4,N,dib,"Dinka, South Central",3,4,Ethnic Religions,14,9,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.556354776,30.50044475,
14489,OD,South Sudan,11563,102618,"Dinka, Northeastern","Dinka, Northeastern ",910000,5,N,dip,"Dinka, Northeastern",5,1,Christianity,80,17,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,11.41656134,33.06549289,
14490,OD,South Sudan,11564,102619,"Dinka, Northwestern","Dinka, Northwestern",95000,5,N,diw,"Dinka, Northwestern",0,1,Christianity,65,12,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,9.975267,29.728406,
14491,OD,South Sudan,11565,102620,"Dinka, South Central","Dinka, South Central",801000,4,N,dib,"Dinka, South Central",3,1,Christianity,80,8,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.828231,30.220688,
14492,OD,South Sudan,11566,102621,"Dinka, Southeastern","Dinka, Southeastern",287000,5,N,dks,"Dinka, Southeastern",4,1,Christianity,75,18,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.424750325,31.62136581,
14493,OD,South Sudan,15363,110778,"Dinka, Southwestern","Dinka, Southwestern",3268000,5,N,dik,"Dinka, Southwestern",4,1,Christianity,79,16,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.538109388,28.09639998,
14494,OD,South Sudan,11609,102709,Dongotono,Dongotono,5700,3,N,ddd,Dongotono,1,1,Christianity,95,2,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.43426,33.24287,
14495,OD,South Sudan,12019,103613,Gweri,"Gweri, Mo'da",1700,4,N,gbn,Mo'da,0,4,Ethnic Religions,15,5,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.1463,29.73546,
14496,OD,South Sudan,12117,103863,Homa,Homa,5500,4,N,apd,"Arabic, Sudanese Spoken",4,4,Ethnic Religions,15,4,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.97912,28.00387,
14497,OD,South Sudan,12228,104029,Indri,"Indri, Yanderika",1500,4,N,idr,Indri,0,6,Islam,25,5,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.81513,25.98485,
14498,OD,South Sudan,15161,109675,"Ingessana, Gaam","Ingessana, Gaam",34000,1,Y,tbi,Gaam,0,4,Ethnic Religions,1,0.8,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,2,7,"Africa, East and Southern",AFR,Africa,N,N,1,N,11.136438,33.045152,
14499,OD,South Sudan,12376,104326,Jumjum,Jumjum,8100,4,N,jum,Jumjum,0,4,Ethnic Religions,12,2.5,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,9.964857,33.594009,
14500,OD,South Sudan,12381,104332,Jur Modo,Jur Modo,135000,4,N,bex,Jur Modo,4,4,Ethnic Religions,15,6,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,6.036907891,29.89251876,
14501,OD,South Sudan,12439,104446,"Kakwa, Bari Kakwa","Kakwa, Bari Kakwa",112000,4,N,keo,Kakwa,5,1,Christianity,65,7,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,3,7,"Africa, East and Southern",AFR,Africa,N,N,,N,3.99227,30.62881,
14502,OD,South Sudan,12451,104474,Kaligi,"Kaligi, Feroge",20000,4,N,fer,Feroge,0,6,Islam,20,4,22,A013,Sub-Saharan Peoples,102,C0003,Adamawa-Ubangi,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.61612,25.7171,
14503,OD,South Sudan,12452,104475,Kaliko,Kaliko,13000,4,N,kbo,Keliko,4,4,Ethnic Religions,25,5,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,3.712945812,30.61263669,
14504,OD,South Sudan,12740,105085,Koguru,Koguru,600,4,N,zne,Zande,5,1,Christianity,65,5,22,A013,Sub-Saharan Peoples,334,C0258,"Bantu, Central-Congo",2,7,"Africa, East and Southern",AFR,Africa,N,N,,N,4.766,29.102,
14505,OD,South Sudan,12767,105156,Komo,Komo,4600,4,N,xom,Komo,3,4,Ethnic Religions,15,3,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,3,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,9.379132,33.993385,
14506,OD,South Sudan,11239,105305,Kresh,"Kresh, Kparla",18000,4,N,krs,Gbaya,3,6,Islam,17,4,22,A013,Sub-Saharan Peoples,292,C0203,Sudanic,2,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,8.43391,25.51728,
14507,OD,South Sudan,11271,105363,"Kuku, Bari","Kuku, Bari",39000,4,N,bfa,Bari,5,1,Christianity,70,6,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.243965638,30.54601539,
14508,OD,South Sudan,13091,105829,"Lafon, Pari","Lafon, Pari",60000,4,N,lkr,Pari,4,4,Ethnic Religions,12,4,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,5.09472,32.48215,
14509,OD,South Sudan,19732,115263,Langgo,Langgo,48000,5,N,lno,Lango,2,1,Christianity,55,11,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.04948,33.04123,
14510,OD,South Sudan,13092,105830,Lokoya,"Lokoya, Owoi",64000,4,N,lky,Lokoya,1,4,Ethnic Religions,20,7,22,A013,Sub-Saharan Peoples,245,C0153,Nilotic,1,7,"Africa, East and Southern",AFR,Africa,N,Y,,N,4.64724,32.26247,
